Country.Name,Country.Code,Indicator.Name,Indicator.Code,Year,Level
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2011,48.54693046
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2011,484429.035
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2011,34.16054859
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2011,54.84451761
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2011,4880.777
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2011,25.87668273
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2011,42.13810788
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2011,45195.775
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2011,33.13949173
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2011,2.735157984
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2011,161956.722
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2011,2.132627646
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2011,46.61685347
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2011,470582.443
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2011,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2011,79.44505354
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,10755.311
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2012,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,58.06757957
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,192356.152
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2012,10.23221497
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,54.53814645
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,95107.312
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2012,22.52576014
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,43.98943197
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,470028.726
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2012,59.40197221
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,32.97468097
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,517457.704
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2012,38.18204549
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,6.885328194
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,6127.557
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2012,41.20073618
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,20.62575363
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,264779.402
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2012,36.61556287
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,53.86137822
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,637078.911
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2012,51.37157445
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,31.18841668
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,2018503.817
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2012,23.59310938
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,60.42062566
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,12515.471
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2012,7.560881673
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,48.72263415
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,496324.783
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2012,34.11342724
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,54.84451761
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,4620.42
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2012,25.87668273
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,42.40485292
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,49889.535
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2012,33.14496752
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,2.718182996
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,163496.862
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2012,2.07684724
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,46.78160025
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2012,468770.945
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2012,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2012,79.83002086
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,10014.577
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2013,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,58.06757957
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,189851.591
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2013,10.1237625
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,54.51804918
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,96970.148
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2013,22.54029127
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,44.13804491
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,503677.118
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2013,59.28424267
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,33.44787237
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,517160.677
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2013,38.17691821
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,6.886955814
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,6772.949
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2013,40.73533456
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,20.62575363
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,237034.88
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2013,36.68379203
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,53.44395198
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,490226.562
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2013,50.99377715
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,31.46442036
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,2034752.294
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2013,23.65311437
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,60.43946065
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,13333.212
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2013,7.625188538
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,48.54693046
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,490340.239
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2013,34.0663099
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,54.96952082
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,4550.747
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2013,25.87668273
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,42.08908094
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,58162.287
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2013,33.16142708
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,2.703582063
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,164325.604
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2013,2.021066833
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,47.06309672
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2013,466376.394
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2013,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2013,79.83002086
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,9809.225
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2014,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,58.06757957
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,204024.546
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2014,10.01531075
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,54.33571212
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,93350.819
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2014,22.55482239
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,43.96631601
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,529808.16
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2014,59.16651312
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,33.9284817
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,537193.498
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2014,38.17179436
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,6.888583005
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,7003.97
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2014,40.26993294
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,20.62575363
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,233976.602
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2014,36.75204461
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,53.13368385
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,464176.194
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2014,50.61598417
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,31.46442036
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,2238377.137
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2014,23.71311674
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,60.44719645
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,14286.632
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2014,7.689496262
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,48.54693046
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,480270.657
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2014,34.01918854
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,55.00450114
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,4862.442
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2014,25.87668273
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,42.08908094
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,47626.996
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2014,33.16690469
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,2.702568719
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,166298.45
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2014,1.965286426
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,47.0267746
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2014,489771.854
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2014,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2014,79.83002086
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2015,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,58.06757957
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2015,9.906858285
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,54.33571212
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2015,22.56935351
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,43.85733157
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2015,59.04878358
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,33.98878219
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2015,38.16667052
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,6.890210625
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2015,39.80453132
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,20.62575363
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2015,36.8607287
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,53.18906052
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2015,50.23819118
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,31.46442036
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2015,23.77311911
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,60.44719645
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2015,7.753803985
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,48.54693046
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2015,33.97206718
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,54.90264667
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2015,25.87668273
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,42.08908094
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2015,33.1723823
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,2.700569279
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2015,1.909506019
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,46.96191366
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2015,NA
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2015,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2015,79.83002086
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2016,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,58.06757957
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2016,9.798405818
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,54.33571212
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2016,22.58388464
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,44.61030544
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2016,58.93105404
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,33.92453345
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2016,38.16154667
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,6.891838245
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2016,39.3391297
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,20.62575363
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2016,36.93620953
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,52.57724744
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2016,49.8603982
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,31.46442036
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2016,23.83312147
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,60.44719645
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2016,7.818111708
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,48.54693046
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2016,33.92494583
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,54.64955374
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2016,25.87668273
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,42.08908094
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2016,33.1778599
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,2.694078329
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2016,1.853725612
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,47.7947281
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2016,NA
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2016,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2016,79.83002086
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2017,NA
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2017,NA
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2017,NA
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2018,NA
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2018,NA
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2018,NA
